trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time,total ride time
288,2184,15501,Chicago,37.06956569743622,-116.6195829205442,37.05845813904468,-116.57442545458214,4.79,12.85,Completed,Wallet,2023-01-01 04:47:00,2023-01-01 05:01:22, 00:14:22
289,4327,39660,New York,37.195483778706645,-103.30250172349484,37.18906637581697,-103.27772204131608,6.99,14.38,Completed,UPI,2023-01-01 04:48:00,2023-01-01 05:08:58, 00:20:58
290,4394,53885,New York,40.06137097491137,-81.8595929442076,40.09935810986865,-81.85983659968299,7.86,17.86,Completed,Cash,2023-01-01 04:49:00,2023-01-01 05:12:34, 00:23:34
291,9319,55217,New York,38.21391554844231,-96.7158350474694,38.19144037117354,-96.67625127800272,6.97,19.41,Completed,Wallet,2023-01-01 04:50:00,2023-01-01 05:10:54, 00:20:54
292,2816,20255,Boston,38.1299932546322,-95.82040751694667,38.089249273434206,-95.85082464017076,2.6,7.38,Completed,UPI,2023-01-01 04:51:00,2023-01-01 04:58:48, 00:07:48
293,6854,66333,San Francisco,38.18319211502608,-101.2207858966626,38.17379187407865,-101.1879872792731,4.3,10.69,Completed,UPI,2023-01-01 04:52:00,2023-01-01 05:04:54, 00:12:54
294,7709,34821,Los Angeles,40.00784782666732,-115.28335769082736,39.99504741403863,-115.30427350077052,3.14,7.37,Completed,Cash,2023-01-01 04:53:00,2023-01-01 05:02:25, 00:09:25
295,1569,72509,Boston,39.71092948817864,-77.89506541728699,39.74580635304898,-77.88429715998313,4.97,13.97,Completed,Card,2023-01-01 04:54:00,2023-01-01 05:08:54, 00:14:54
296,6442,99988,Los Angeles,37.19832079581623,-98.2518422465902,37.17511093499655,-98.2804760174155,12.1,25.36,Cancelled,UPI,2023-01-01 04:55:00,2023-01-01 05:31:18, 00:36:18
297,2895,61754,Los Angeles,40.165378842362514,-103.24422870067832,40.14649148675908,-103.27038077858435,6.98,16.94,Completed,Card,2023-01-01 04:56:00,2023-01-01 05:16:56, 00:20:56
298,3733,91297,Los Angeles,38.75086777518113,-86.03455968360424,38.737140880620814,-86.07573015436546,3.77,9.25,No-Show,UPI,2023-01-01 04:57:00,2023-01-01 05:08:18, 00:11:18
299,4863,31551,Los Angeles,39.96155445570118,-75.66250594850473,39.92138549463366,-75.64324938273822,10.72,19.09,Completed,Cash,2023-01-01 04:58:00,2023-01-01 05:30:09, 00:32:09
300,8455,24015,San Francisco,40.7863158229172,-93.66555294930276,40.74667397069911,-93.67763700569148,11.42,25.78,Completed,UPI,2023-01-01 04:59:00,2023-01-01 05:33:15, 00:34:15
301,5014,95401,San Francisco,39.546141761497424,-82.10063339541483,39.57493872174632,-82.13471261796126,5.15,9.64,Completed,UPI,2023-01-01 05:00:00,2023-01-01 05:15:27, 00:15:27
302,2686,93397,Los Angeles,39.72976804397425,-102.76265854926751,39.71218273584777,-102.80032367253403,7.26,18.67,Completed,Wallet,2023-01-01 05:01:00,2023-01-01 05:22:46, 00:21:46
303,4009,98205,Los Angeles,38.3583677285485,-104.46306466070502,38.393060963222055,-104.47681934674186,8.59,23.39,Completed,Cash,2023-01-01 05:02:00,2023-01-01 05:27:46, 00:25:46
304,8806,12497,New York,39.48821952655605,-119.31573838487414,39.45007555296528,-119.29911184288736,9.56,21.65,Completed,Card,2023-01-01 05:03:00,2023-01-01 05:31:40, 00:28:40
305,1154,72652,Boston,39.866662168275454,-90.31879220554762,39.89698134292036,-90.27356883578574,2.81,8.84,Completed,Card,2023-01-01 05:04:00,2023-01-01 05:12:25, 00:08:25
306,2409,15850,San Francisco,38.04335034403866,-105.58245941105352,38.04398119989386,-105.60417209835296,8.35,18.11,Completed,Wallet,2023-01-01 05:05:00,2023-01-01 05:30:03, 00:25:03
307,1784,77323,New York,38.32438829819431,-75.79910103016817,38.31966699301868,-75.8157868456276,0.02,3.02,Cancelled,Card,2023-01-01 05:06:00,2023-01-01 05:06:03, 00:00:03
308,9096,60964,Chicago,37.35902228829239,-74.7789870359866,37.39918021001485,-74.736585187805,5.49,14.23,Completed,Cash,2023-01-01 05:07:00,2023-01-01 05:23:28, 00:16:28
309,8560,94866,New York,40.064712963877646,-113.13165118651165,40.0705949955994,-113.172188294986,8.58,22.74,Completed,Card,2023-01-01 05:08:00,2023-01-01 05:33:44, 00:25:44
310,8343,69668,Boston,39.5117866345457,-78.6865010607491,39.53341163281451,-78.64514482345079,6.88,17.62,Completed,Wallet,2023-01-01 05:09:00,2023-01-01 05:29:38, 00:20:38
311,8206,91824,Chicago,38.53574838937213,-106.93794336721508,38.56926491334104,-106.89398029522852,4.02,6.98,Completed,Cash,2023-01-01 05:10:00,2023-01-01 05:22:03, 00:12:03
312,6596,32755,Los Angeles,39.13258622488166,-84.13100619863742,39.14467415845216,-84.10886501658092,0.43,3.89,Completed,Card,2023-01-01 05:11:00,2023-01-01 05:12:17, 00:01:17
313,6801,17313,New York,39.70949968320352,-89.20470604281292,39.6855296510617,-89.20163015706804,6.32,10.48,Completed,Card,2023-01-01 05:12:00,2023-01-01 05:30:57, 00:18:57
314,3806,86524,Boston,37.7329665759393,-84.55754315380833,37.69962500050991,-84.51422107361007,5.06,14.75,Completed,Cash,2023-01-01 05:13:00,2023-01-01 05:28:10, 00:15:10
315,1537,38965,New York,39.70855508264688,-107.97406146760542,39.72127620509662,-107.9341152094232,5.62,17.68,Completed,UPI,2023-01-01 05:14:00,2023-01-01 05:30:51, 00:16:51
316,6986,29199,Boston,39.51396195117997,-76.55472601517371,39.555808287128805,-76.59891834065145,11.03,22.42,Completed,Wallet,2023-01-01 05:15:00,2023-01-01 05:48:05, 00:33:05
317,2841,57384,New York,39.59058129894026,-93.19583072931586,39.62152711785014,-93.21666011374266,5.25,14.46,Cancelled,Card,2023-01-01 05:16:00,2023-01-01 05:31:45, 00:15:45
318,9716,97205,Boston,38.30053100548043,-115.44981034095817,38.344331453173865,-115.46719451126312,5.44,9.29,Completed,Cash,2023-01-01 05:17:00,2023-01-01 05:33:19, 00:16:19
319,7971,56222,Los Angeles,37.60337700631259,-121.1517243189473,37.56253845915053,-121.19537904649916,2.71,7.31,Completed,Card,2023-01-01 05:18:00,2023-01-01 05:26:07, 00:08:07
320,6625,10976,Boston,38.56473632045533,-97.948426388303,38.535233485665394,-97.92850451203157,8.13,22.87,Completed,Wallet,2023-01-01 05:19:00,2023-01-01 05:43:23, 00:24:23
321,3950,27133,Seattle,37.37596594085306,-93.85335933179545,37.391417559871805,-93.88227383148124,4.74,7.82,Completed,Card,2023-01-01 05:20:00,2023-01-01 05:34:13, 00:14:13
322,8992,79091,San Francisco,37.65381814883027,-93.2800596800178,37.61070445946076,-93.30088315410664,8.78,22.91,Completed,Wallet,2023-01-01 05:21:00,2023-01-01 05:47:20, 00:26:20
323,5780,66732,New York,39.21559608611086,-98.653185703142,39.23033165193696,-98.63174003419888,8.95,15.4,Completed,Card,2023-01-01 05:22:00,2023-01-01 05:48:51, 00:26:51
324,3368,31183,Chicago,40.701617655948176,-92.05742102678178,40.69332623647161,-92.075673882804,0.3,1.69,Completed,Cash,2023-01-01 05:23:00,2023-01-01 05:23:54, 00:00:54
325,7655,29399,Chicago,37.89125541269451,-103.76131101286694,37.90491886038333,-103.7414894036738,10.56,16.05,Completed,Wallet,2023-01-01 05:24:00,2023-01-01 05:55:40, 00:31:40
326,9173,21818,Chicago,39.14647302041054,-87.62028503282167,39.12996302432973,-87.60221686337277,8.86,17.88,No-Show,Card,2023-01-01 05:25:00,2023-01-01 05:51:34, 00:26:34
327,5495,51228,Boston,37.6321892816902,-76.50248015941455,37.59449616909993,-76.48495857414834,4.76,9.5,Completed,Wallet,2023-01-01 05:26:00,2023-01-01 05:40:16, 00:14:16
328,7002,78564,Seattle,39.14746378381992,-84.00848357842045,39.14088351911042,-83.99630287423282,5.46,9.88,Cancelled,Card,2023-01-01 05:27:00,2023-01-01 05:43:22, 00:16:22
329,7614,80775,Chicago,40.01800960802493,-101.73193636086252,40.03980215836472,-101.69550159524948,9.38,14.26,No-Show,UPI,2023-01-01 05:28:00,2023-01-01 05:56:08, 00:28:08
330,6919,93168,Boston,40.2513118616758,-100.3750061423857,40.22590007927124,-100.39423975713538,15.04,34.85,Completed,Wallet,2023-01-01 05:29:00,2023-01-01 06:14:07, 00:45:07
331,1853,86935,Chicago,39.79869649439327,-97.4786550794596,39.84034813626173,-97.50510484075956,10.53,17.66,Completed,Cash,2023-01-01 05:30:00,2023-01-01 06:01:35, 00:31:35
332,5146,68066,Chicago,37.80976906282826,-121.86466547463124,37.794387881048,-121.8179220985993,5.6,16.76,Completed,Wallet,2023-01-01 05:31:00,2023-01-01 05:47:48, 00:16:48
333,4769,98074,Seattle,38.79877903192615,-95.30442088170524,38.78579180761509,-95.2712145869881,5.88,14.91,Completed,Wallet,2023-01-01 05:32:00,2023-01-01 05:49:38, 00:17:38
334,1574,25369,Los Angeles,40.26851009891661,-87.8443292740511,40.24371335516983,-87.82537497001047,1.23,5.36,Completed,UPI,2023-01-01 05:33:00,2023-01-01 05:36:41, 00:03:41
335,2148,26698,Los Angeles,39.94181780660807,-120.71856872410925,39.97904224190241,-120.7679462306127,9.02,17.51,Completed,Cash,2023-01-01 05:34:00,2023-01-01 06:01:03, 00:27:03
336,7293,64148,Los Angeles,40.21158643226027,-113.58891140678256,40.1854710962794,-113.57006914260654,4.29,8.18,No-Show,Card,2023-01-01 05:35:00,2023-01-01 05:47:52, 00:12:52
337,7457,56547,New York,37.38020086213309,-108.68265573418404,37.35445483914508,-108.70436231754468,7.43,16.93,Completed,Wallet,2023-01-01 05:36:00,2023-01-01 05:58:17, 00:22:17
338,8509,41635,Boston,39.91066828719156,-80.25797501948462,39.91804142784365,-80.27655303500073,5.48,12.93,Completed,UPI,2023-01-01 05:37:00,2023-01-01 05:53:26, 00:16:26
339,5777,75115,Boston,38.77224372568299,-73.03789655853537,38.79205703315052,-72.99468514279968,2.61,8.25,Completed,Wallet,2023-01-01 05:38:00,2023-01-01 05:45:49, 00:07:49
340,4854,39316,Los Angeles,38.42761585319257,-79.92307222488115,38.39327924060655,-79.96926143332993,9.73,25.95,Completed,Wallet,2023-01-01 05:39:00,2023-01-01 06:08:11, 00:29:11
341,3491,42367,Seattle,37.64684754580871,-119.473827741256,37.61132105895973,-119.46171772819356,4.84,11.01,Completed,Cash,2023-01-01 05:40:00,2023-01-01 05:54:31, 00:14:31
342,4124,55250,Los Angeles,37.9523262271512,-73.66224458313218,37.9036366247825,-73.68267701578587,7.81,16.25,Completed,Wallet,2023-01-01 05:41:00,2023-01-01 06:04:25, 00:23:25
343,6691,64685,Chicago,39.4006995285407,-93.34779750306107,39.3688901600489,-93.3672853835493,10.99,15.38,Completed,Card,2023-01-01 05:42:00,2023-01-01 06:14:58, 00:32:58
344,4051,46438,Chicago,39.808586665571966,-112.68781197826188,39.77816129035877,-112.70934372903172,4.27,7.04,Completed,Wallet,2023-01-01 05:43:00,2023-01-01 05:55:48, 00:12:48
345,1004,67200,Chicago,39.17855918082704,-96.56309217360212,39.18510172410408,-96.57456634622004,7.38,23.06,No-Show,Card,2023-01-01 05:44:00,2023-01-01 06:06:08, 00:22:08
346,6222,28293,New York,40.86052435879438,-85.42691522585912,40.85076171063746,-85.46845887599983,7.13,11.86,Completed,Wallet,2023-01-01 05:45:00,2023-01-01 06:06:23, 00:21:23
347,6315,22288,Los Angeles,37.74791518670736,-88.23390998270634,37.768519438545184,-88.2722733392462,6.2,12.44,Completed,Wallet,2023-01-01 05:46:00,2023-01-01 06:04:36, 00:18:36
348,5869,79999,Los Angeles,39.29808609202323,-97.65025203489022,39.26144539491451,-97.69439204853944,6.78,13.84,Cancelled,UPI,2023-01-01 05:47:00,2023-01-01 06:07:20, 00:20:20
349,1876,82310,Seattle,39.97136691160725,-97.99498022221098,39.96995514695282,-97.96483834045117,8.06,22.21,Completed,UPI,2023-01-01 05:48:00,2023-01-01 06:12:10, 00:24:10
350,8027,42509,Seattle,37.96144441390926,-81.34548876680608,37.99210956224511,-81.30913134578665,4.31,11.66,Completed,UPI,2023-01-01 05:49:00,2023-01-01 06:01:55, 00:12:55
351,5142,21454,Los Angeles,37.17335506654887,-75.76070332376709,37.13474206490234,-75.80841241618505,7.0,10.27,Completed,Cash,2023-01-01 05:50:00,2023-01-01 06:11:00, 00:21:00
352,7966,55855,Chicago,37.95444140860027,-91.2180770317543,37.9651692951192,-91.22763539879418,6.02,10.46,Completed,UPI,2023-01-01 05:51:00,2023-01-01 06:09:03, 00:18:03
353,8079,29654,New York,37.02760651735256,-81.99646753780874,37.00606130407688,-82.02583181484918,6.77,11.0,Completed,UPI,2023-01-01 05:52:00,2023-01-01 06:12:18, 00:20:18
354,8987,71674,San Francisco,38.83291789240166,-92.2459464412771,38.820082199981634,-92.2729657879206,12.4,28.15,Completed,Wallet,2023-01-01 05:53:00,2023-01-01 06:30:12, 00:37:12
355,7799,35829,San Francisco,37.175151154096426,-117.17650031524654,37.156036039113495,-117.19258228970575,9.75,16.42,Completed,Card,2023-01-01 05:54:00,2023-01-01 06:23:15, 00:29:15
356,5465,70641,Chicago,40.00595779657096,-85.47345183676235,40.05465452374641,-85.49534435416807,7.55,15.25,Completed,Wallet,2023-01-01 05:55:00,2023-01-01 06:17:39, 00:22:39
357,1635,64738,Chicago,40.602095773031074,-92.8544372913791,40.64306393148711,-92.8490260734358,9.24,15.35,Completed,UPI,2023-01-01 05:56:00,2023-01-01 06:23:43, 00:27:43
358,2693,18981,Seattle,38.28322573454919,-94.4285997932372,38.25248638816277,-94.41507165697298,7.59,21.01,Completed,Card,2023-01-01 05:57:00,2023-01-01 06:19:46, 00:22:46
359,5752,21259,Los Angeles,39.3503546314321,-120.25399506347276,39.32029068086313,-120.23439238426424,3.01,5.92,Completed,Card,2023-01-01 05:58:00,2023-01-01 06:07:01, 00:09:01
360,9311,46321,Boston,40.30347109811384,-89.07074297359449,40.293333027846494,-89.0798699649044,4.47,11.4,Completed,UPI,2023-01-01 05:59:00,2023-01-01 06:12:24, 00:13:24
361,1830,51772,Chicago,38.05000488699903,-73.26264121791434,38.05567116102441,-73.2717621303387,0.77,4.94,Completed,Card,2023-01-01 06:00:00,2023-01-01 06:02:18, 00:02:18
362,6177,40380,Chicago,39.8281911575106,-99.49965782656666,39.78430078073819,-99.53552804633324,10.26,27.62,Completed,Wallet,2023-01-01 06:01:00,2023-01-01 06:31:46, 00:30:46
363,9932,45348,San Francisco,40.57956847229888,-103.13466988530584,40.62740103666593,-103.14797578196112,7.68,14.05,No-Show,Card,2023-01-01 06:02:00,2023-01-01 06:25:02, 00:23:02
364,9308,34549,Seattle,39.74650098099797,-87.51117721554483,39.73175860714862,-87.47082821720083,7.1,16.68,Cancelled,UPI,2023-01-01 06:03:00,2023-01-01 06:24:18, 00:21:18
365,6949,43172,Chicago,39.72078484991759,-94.39726021098213,39.69969232222344,-94.40115059683276,14.1,27.04,Completed,Cash,2023-01-01 06:04:00,2023-01-01 06:46:18, 00:42:18
366,3838,18144,Boston,37.42774310931488,-109.33363004341956,37.43785980428408,-109.36760707830548,7.53,13.81,No-Show,UPI,2023-01-01 06:05:00,2023-01-01 06:27:35, 00:22:35
367,2150,29228,Los Angeles,37.63421892695896,-86.4392806828324,37.645805624296926,-86.4303614046419,10.3,22.15,Completed,Cash,2023-01-01 06:06:00,2023-01-01 06:36:54, 00:30:54
368,8560,77872,Boston,39.3445074309527,-78.55083077217083,39.323869557676026,-78.57380872391897,7.3,18.17,Completed,Wallet,2023-01-01 06:07:00,2023-01-01 06:28:54, 00:21:54
369,2931,50614,New York,37.76144293895376,-95.16133454364216,37.77906584985515,-95.12149076522957,6.71,19.38,Completed,UPI,2023-01-01 06:08:00,2023-01-01 06:28:07, 00:20:07
370,2664,24013,Chicago,38.86866917645585,-83.22187932238177,38.85752568636609,-83.18962889614,8.95,16.77,Completed,Wallet,2023-01-01 06:09:00,2023-01-01 06:35:51, 00:26:51
371,2081,75625,Chicago,40.48055707763058,-110.2838442439531,40.51615342108815,-110.26189975790815,4.76,15.49,Completed,UPI,2023-01-01 06:10:00,2023-01-01 06:24:16, 00:14:16
372,1512,96982,Boston,40.80358044607681,-107.00396560638528,40.76503950074698,-106.9660257236285,7.62,22.08,Completed,Card,2023-01-01 06:11:00,2023-01-01 06:33:51, 00:22:51
373,8805,39996,Seattle,38.65137489717117,-115.52398916975744,38.639243119764814,-115.51372462371502,4.31,8.06,Completed,Wallet,2023-01-01 06:12:00,2023-01-01 06:24:55, 00:12:55
374,6237,40137,New York,37.60327038880023,-108.89598359216664,37.5701324413736,-108.94062458352904,9.54,17.91,Cancelled,UPI,2023-01-01 06:13:00,2023-01-01 06:41:37, 00:28:37
375,1559,85345,Los Angeles,40.652557192143455,-117.66314186951875,40.68610108060128,-117.6709816572204,9.06,22.42,Completed,Card,2023-01-01 06:14:00,2023-01-01 06:41:10, 00:27:10
376,4672,40080,Boston,38.87012854074506,-104.97840585730442,38.83816873084534,-104.9819691463785,5.07,10.52,Completed,Wallet,2023-01-01 06:15:00,2023-01-01 06:30:12, 00:15:12
377,8404,62746,Seattle,38.15895077413759,-92.44559261715688,38.14682332962874,-92.48857990931997,9.29,14.93,Completed,Wallet,2023-01-01 06:16:00,2023-01-01 06:43:52, 00:27:52
378,4343,85253,San Francisco,40.97459449240692,-88.6033987621396,40.93513181926642,-88.62310915407157,8.78,25.11,Completed,Wallet,2023-01-01 06:17:00,2023-01-01 06:43:20, 00:26:20
379,5070,89096,New York,40.59831601594344,-85.91504869399762,40.624790300317066,-85.92429082001343,10.4,25.86,Completed,UPI,2023-01-01 06:18:00,2023-01-01 06:49:12, 00:31:12
380,1580,38266,Los Angeles,38.72814990918323,-93.61562184473628,38.693940880950805,-93.59789898047376,4.08,9.74,Cancelled,Card,2023-01-01 06:19:00,2023-01-01 06:31:14, 00:12:14
381,8004,42688,New York,37.20215530460526,-77.2329076905682,37.15711504639601,-77.25241271127312,8.54,21.0,Completed,Wallet,2023-01-01 06:20:00,2023-01-01 06:45:37, 00:25:37
382,9130,54122,San Francisco,39.33737460956549,-112.6302995108976,39.30554043993804,-112.65137779095257,9.81,27.64,Completed,Card,2023-01-01 06:21:00,2023-01-01 06:50:25, 00:29:25
383,4147,10715,New York,39.866149038910734,-107.94513186133597,39.866751100374245,-107.9576975440804,13.26,28.88,Completed,Card,2023-01-01 06:22:00,2023-01-01 07:01:46, 00:39:46
384,5249,25163,Boston,37.021159049095104,-108.49756330802144,36.98459012658306,-108.48923228633907,7.56,14.78,No-Show,Cash,2023-01-01 06:23:00,2023-01-01 06:45:40, 00:22:40
385,2679,28825,Boston,38.32480826549863,-103.46919797246386,38.35627179422725,-103.51317673174889,10.42,26.73,Completed,UPI,2023-01-01 06:24:00,2023-01-01 06:55:15, 00:31:15
386,4506,48036,New York,37.37770805728,-98.95461822306012,37.3800545487459,-98.9243378624642,5.39,11.79,Completed,Card,2023-01-01 06:25:00,2023-01-01 06:41:10, 00:16:10
387,8253,61973,Chicago,40.51613414220936,-83.442481725574,40.51253195270779,-83.45382710811855,7.19,16.97,Completed,Wallet,2023-01-01 06:26:00,2023-01-01 06:47:34, 00:21:34
388,3744,58805,New York,37.16777721452052,-116.70371562592946,37.12310848124046,-116.68285587655198,6.65,15.12,Cancelled,UPI,2023-01-01 06:27:00,2023-01-01 06:46:57, 00:19:57
389,6188,34444,Boston,40.801496679639214,-115.33930236056204,40.83798482146357,-115.33232136801496,6.27,15.03,Completed,UPI,2023-01-01 06:28:00,2023-01-01 06:46:48, 00:18:48
390,3141,65303,Los Angeles,37.14031593864501,-82.22940840051604,37.16271502258051,-82.24205502465549,7.22,20.69,Completed,Cash,2023-01-01 06:29:00,2023-01-01 06:50:39, 00:21:39
391,7617,33780,New York,37.13570730345696,-111.74512653311696,37.13445109392264,-111.76604974954888,4.82,15.3,Completed,UPI,2023-01-01 06:30:00,2023-01-01 06:44:27, 00:14:27
392,3479,26033,San Francisco,38.73528653274472,-115.81933724200012,38.74236395131024,-115.84237374289565,0.18,4.85,Completed,Cash,2023-01-01 06:31:00,2023-01-01 06:31:32, 00:00:32
393,7484,87488,San Francisco,38.41202615448984,-99.17503420145115,38.452809310487744,-99.19907036144586,9.31,15.3,Completed,Cash,2023-01-01 06:32:00,2023-01-01 06:59:55, 00:27:55
394,8421,29285,Los Angeles,37.19571861129227,-73.64784311083896,37.21594132457205,-73.60889298109917,10.64,22.32,Completed,Cash,2023-01-01 06:33:00,2023-01-01 07:04:55, 00:31:55
395,5452,95512,Los Angeles,40.16597069001816,-77.29060012974878,40.15529074071412,-77.30384231869209,14.11,28.45,Cancelled,Card,2023-01-01 06:34:00,2023-01-01 07:16:19, 00:42:19
396,6881,34758,Los Angeles,37.26278042889379,-87.85236302899548,37.22115694253284,-87.85106367228288,4.48,10.65,No-Show,UPI,2023-01-01 06:35:00,2023-01-01 06:48:26, 00:13:26
397,7665,39610,Los Angeles,37.24243844184825,-95.98922823962326,37.19266674392222,-95.94662441749736,6.67,15.18,Completed,Wallet,2023-01-01 06:36:00,2023-01-01 06:56:00, 00:20:00
398,3849,98585,New York,38.94306236470759,-119.44801906375804,38.9062276664728,-119.43215517102377,8.81,20.64,Completed,Cash,2023-01-01 06:37:00,2023-01-01 07:03:25, 00:26:25
399,8390,49600,Los Angeles,38.396534638444365,-109.5033872128427,38.42031824611772,-109.48486039773412,10.24,27.83,Cancelled,Cash,2023-01-01 06:38:00,2023-01-01 07:08:43, 00:30:43
400,7905,52582,Los Angeles,37.5661910725202,-89.99865286303759,37.59635295815372,-90.01461216582739,4.2,13.32,Completed,Wallet,2023-01-01 06:39:00,2023-01-01 06:51:36, 00:12:36
401,3489,74908,Chicago,37.49057676449358,-87.96550258837314,37.47448525213236,-87.9535698202418,5.83,10.96,Completed,Cash,2023-01-01 06:40:00,2023-01-01 06:57:29, 00:17:29
402,5611,92005,San Francisco,40.87943083508144,-78.30540517860922,40.90676173406941,-78.34132971756671,10.04,21.01,No-Show,UPI,2023-01-01 06:41:00,2023-01-01 07:11:07, 00:30:07
403,3839,19934,New York,39.57399687509778,-107.55838753971508,39.62006428516053,-107.51030263151308,6.32,16.15,Completed,Cash,2023-01-01 06:42:00,2023-01-01 07:00:57, 00:18:57
404,9527,57647,Boston,37.8363670851404,-112.4953153383249,37.841005094691,-112.49141101844307,8.18,13.64,Completed,UPI,2023-01-01 06:43:00,2023-01-01 07:07:32, 00:24:32
405,6878,19132,Seattle,38.28471526331028,-102.98680716296964,38.30916481886861,-102.9523497613764,9.04,26.37,Completed,Cash,2023-01-01 06:44:00,2023-01-01 07:11:07, 00:27:07
406,7303,27420,Seattle,39.64759484329984,-92.77304065325116,39.64519690874169,-92.72625148417596,7.52,18.7,Completed,Cash,2023-01-01 06:45:00,2023-01-01 07:07:33, 00:22:33
407,1851,93320,Chicago,37.34935106342788,-121.71936146188754,37.31106303195015,-121.72965999061148,6.7,16.44,Completed,Card,2023-01-01 06:46:00,2023-01-01 07:06:06, 00:20:06
408,2687,46248,Chicago,38.42962279199949,-107.02339779545724,38.4636255786844,-107.04573287777612,5.95,9.31,Completed,UPI,2023-01-01 06:47:00,2023-01-01 07:04:51, 00:17:51
409,7833,63972,Boston,37.11183884975176,-92.82280617414092,37.06847219143239,-92.87166233235664,7.0,14.14,Completed,UPI,2023-01-01 06:48:00,2023-01-01 07:09:00, 00:21:00
410,3427,70355,Chicago,39.42210377475554,-78.93404967525765,39.37332329230107,-78.94638280817284,1.9,6.39,Cancelled,Wallet,2023-01-01 06:49:00,2023-01-01 06:54:42, 00:05:42
411,5000,65310,New York,40.41789658474958,-112.89183274915584,40.41982800630558,-112.8419181717926,8.11,14.63,Cancelled,Card,2023-01-01 06:50:00,2023-01-01 07:14:19, 00:24:19
412,6052,76260,San Francisco,40.60877573816859,-95.1871314765316,40.58866783637617,-95.15522627837088,3.9,10.21,Completed,UPI,2023-01-01 06:51:00,2023-01-01 07:02:42, 00:11:42
413,3738,42955,Los Angeles,39.57899769115958,-91.1013134971806,39.54563361411155,-91.09634227799546,6.73,10.39,Completed,Wallet,2023-01-01 06:52:00,2023-01-01 07:12:11, 00:20:11
414,6732,98297,Chicago,40.23507329043026,-90.37561135676783,40.23522324494861,-90.4048437239461,13.58,33.03,Completed,UPI,2023-01-01 06:53:00,2023-01-01 07:33:44, 00:40:44
415,6387,73348,Seattle,40.04509567140003,-101.1034644832147,40.08752812118264,-101.05557062978428,1.23,4.26,Completed,Cash,2023-01-01 06:54:00,2023-01-01 06:57:41, 00:03:41
416,9002,63982,New York,37.0821633659051,-104.58467558342484,37.05005877335448,-104.60688730634818,11.11,22.4,Completed,Card,2023-01-01 06:55:00,2023-01-01 07:28:19, 00:33:19
417,6536,45540,Chicago,37.68365925569975,-114.85869915869664,37.64953484318034,-114.8419361453349,8.91,25.6,Completed,UPI,2023-01-01 06:56:00,2023-01-01 07:22:43, 00:26:43
418,4913,62852,New York,37.26343875523,-110.5233600444699,37.30631090315868,-110.5452704110346,13.8,20.83,Completed,Wallet,2023-01-01 06:57:00,2023-01-01 07:38:24, 00:41:24
419,2066,29323,Chicago,38.120231523810766,-109.96971554352255,38.09670399461507,-109.9414215241796,9.22,19.88,Completed,Wallet,2023-01-01 06:58:00,2023-01-01 07:25:39, 00:27:39
420,8723,76674,New York,37.33672650352678,-87.84639815726715,37.35820820053353,-87.84186352783595,4.12,7.04,Completed,UPI,2023-01-01 06:59:00,2023-01-01 07:11:21, 00:12:21
421,5380,17211,Los Angeles,39.03653540930079,-101.62666958699889,39.05231975928723,-101.6457024746383,5.17,15.88,Completed,UPI,2023-01-01 07:00:00,2023-01-01 07:15:30, 00:15:30
422,5107,67547,New York,37.76686354157818,-73.75180921312817,37.78111205871717,-73.73548850770229,3.26,7.03,Completed,Wallet,2023-01-01 07:01:00,2023-01-01 07:10:46, 00:09:46
423,6726,99560,Boston,37.68204034130505,-85.97045702767869,37.70525240207626,-86.01148567619845,4.75,11.27,Completed,Wallet,2023-01-01 07:02:00,2023-01-01 07:16:15, 00:14:15
424,4373,57003,Chicago,40.93728582404879,-81.56350333367607,40.94971615545067,-81.55055980572973,7.87,15.37,Completed,Cash,2023-01-01 07:03:00,2023-01-01 07:26:36, 00:23:36
425,9945,42148,Los Angeles,40.65927956953104,-91.51393954150348,40.6718133799688,-91.51219026998898,3.17,8.34,Completed,Card,2023-01-01 07:04:00,2023-01-01 07:13:30, 00:09:30
426,3082,34936,Seattle,37.79727195744884,-101.09596439868214,37.78611597782452,-101.0995166821169,12.28,27.53,Completed,Cash,2023-01-01 07:05:00,2023-01-01 07:41:50, 00:36:50
427,9967,93768,Chicago,37.82696105098008,-83.19213690331273,37.84543547085842,-83.20454958753349,11.5,28.27,Completed,UPI,2023-01-01 07:06:00,2023-01-01 07:40:30, 00:34:30
428,7748,70726,New York,39.93360515951439,-83.5587285415615,39.9435140928703,-83.5114000891949,4.62,15.6,Completed,UPI,2023-01-01 07:07:00,2023-01-01 07:20:51, 00:13:51
429,1417,76141,Chicago,39.62449444937066,-79.3198328265878,39.62114859634412,-79.27400734989355,9.42,14.83,Completed,Cash,2023-01-01 07:08:00,2023-01-01 07:36:15, 00:28:15
430,9306,25424,Seattle,38.21120886640894,-108.69366613532362,38.19277348519216,-108.70997145693188,8.04,18.84,Completed,Card,2023-01-01 07:09:00,2023-01-01 07:33:07, 00:24:07
431,9808,26749,San Francisco,40.4636836278395,-109.59466262370084,40.44914501952892,-109.62722175196336,7.19,18.45,Completed,Cash,2023-01-01 07:10:00,2023-01-01 07:31:34, 00:21:34
